dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc
Cifar10,2,Is_in,6,MLP,MAE_LOSS,1.705707298,0.3656,0.3574
Cifar10,3,Is_in,6,MLP,MAE_LOSS,1.414236415,0.3985,0.3696
Cifar10,4,Is_in,6,MLP,MAE_LOSS,1.158786134,0.38406,0.3783
Cifar10,5,Is_in,6,MLP,MAE_LOSS,0.838714832,0.38818,0.3737
Cifar10,6,Is_in,6,MLP,MAE_LOSS,0.434102224,0.39072,0.3659
Cifar10,7,Is_in,6,MLP,MAE_LOSS,-0.304887866,0.38824,0.3592
Cifar10,8,Is_in,6,MLP,MAE_LOSS,-1.033252813,0.3817,0.3591
Cifar10,9,Is_in,6,MLP,MAE_LOSS,-2.341002681,0.37338,0.3493
Cifar10,10,Is_in,6,MLP,MAE_LOSS,-4.039247054,0.40004,0.3735
Cifar10,11,Is_in,6,MLP,MAE_LOSS,-6.660641466,0.39632,0.3672
Cifar10,12,Is_in,6,MLP,MAE_LOSS,-9.918608926,0.40542,0.3765
Cifar10,13,Is_in,6,MLP,MAE_LOSS,-14.14797858,0.41016,0.3837
Cifar10,14,Is_in,6,MLP,MAE_LOSS,-18.94535324,0.4107,0.3765
Cifar10,15,Is_in,6,MLP,MAE_LOSS,-25.3352022,0.39456,0.3573
Cifar10,16,Is_in,6,MLP,MAE_LOSS,-32.75895755,0.41642,0.3848
Cifar10,17,Is_in,6,MLP,MAE_LOSS,-41.54251296,0.4273,0.3928
Cifar10,18,Is_in,6,MLP,MAE_LOSS,-50.84169502,0.42134,0.3879
Cifar10,19,Is_in,6,MLP,MAE_LOSS,-61.45723435,0.41498,0.3821
Cifar10,20,Is_in,6,MLP,MAE_LOSS,-72.92856737,0.42662,0.3907
Cifar10,21,Is_in,6,MLP,MAE_LOSS,-86.21368893,0.42084,0.3861
Cifar10,22,Is_in,6,MLP,MAE_LOSS,-100.5404105,0.4127,0.3727
Cifar10,23,Is_in,6,MLP,MAE_LOSS,-114.6258517,0.41988,0.3843
Cifar10,24,Is_in,6,MLP,MAE_LOSS,-132.5898534,0.42636,0.3832
Cifar10,25,Is_in,6,MLP,MAE_LOSS,-149.5872464,0.41604,0.3789
Cifar10,26,Is_in,6,MLP,MAE_LOSS,-166.9503555,0.42032,0.3802
Cifar10,27,Is_in,6,MLP,MAE_LOSS,-187.1889498,0.42382,0.3799
Cifar10,28,Is_in,6,MLP,MAE_LOSS,-207.5401075,0.42054,0.3787
Cifar10,29,Is_in,6,MLP,MAE_LOSS,-229.4959187,0.42432,0.3827
Cifar10,30,Is_in,6,MLP,MAE_LOSS,-250.348978,0.4169,0.3802
Cifar10,31,Is_in,6,MLP,MAE_LOSS,-274.3910358,0.43002,0.384
Cifar10,32,Is_in,6,MLP,MAE_LOSS,-298.1539715,0.4289,0.3808
Cifar10,33,Is_in,6,MLP,MAE_LOSS,-324.0802011,0.4212,0.3756
Cifar10,34,Is_in,6,MLP,MAE_LOSS,-351.4029273,0.42178,0.3809
Cifar10,35,Is_in,6,MLP,MAE_LOSS,-375.8114929,0.42422,0.3833
Cifar10,36,Is_in,6,MLP,MAE_LOSS,-405.6933114,0.4216,0.3842
Cifar10,37,Is_in,6,MLP,MAE_LOSS,-435.9045929,0.43108,0.3864
Cifar10,38,Is_in,6,MLP,MAE_LOSS,-464.001282,0.4267,0.3875
Cifar10,39,Is_in,6,MLP,MAE_LOSS,-493.892573,0.43154,0.3839
Cifar10,40,Is_in,6,MLP,MAE_LOSS,-526.4257664,0.42674,0.3879
Cifar10,41,Is_in,6,MLP,MAE_LOSS,-559.4897821,0.42506,0.3848
Cifar10,42,Is_in,6,MLP,MAE_LOSS,-592.1819139,0.4232,0.3825
Cifar10,43,Is_in,6,MLP,MAE_LOSS,-627.6506924,0.42566,0.3827
Cifar10,44,Is_in,6,MLP,MAE_LOSS,-661.2895816,0.42924,0.3838
Cifar10,45,Is_in,6,MLP,MAE_LOSS,-697.8537813,0.42666,0.3855
Cifar10,46,Is_in,6,MLP,MAE_LOSS,-735.2960193,0.42732,0.3861
Cifar10,47,Is_in,6,MLP,MAE_LOSS,-770.4536145,0.42282,0.3794
Cifar10,48,Is_in,6,MLP,MAE_LOSS,-809.8365169,0.42698,0.381
Cifar10,49,Is_in,6,MLP,MAE_LOSS,-846.8032663,0.42816,0.3843
Cifar10,50,Is_in,6,MLP,MAE_LOSS,-887.5068051,0.4254,0.3842
Cifar10,51,Is_in,6,MLP,MAE_LOSS,-931.5893623,0.4297,0.3863
Cifar10,52,Is_in,6,MLP,MAE_LOSS,-968.5096342,0.4261,0.3791
Cifar10,53,Is_in,6,MLP,MAE_LOSS,-1011.125831,0.43052,0.3827
Cifar10,54,Is_in,6,MLP,MAE_LOSS,-1056.685694,0.4302,0.385
Cifar10,55,Is_in,6,MLP,MAE_LOSS,-1099.081896,0.43436,0.3882
Cifar10,56,Is_in,6,MLP,MAE_LOSS,-1143.469981,0.42418,0.3811
Cifar10,57,Is_in,6,MLP,MAE_LOSS,-1189.867228,0.42824,0.3831
Cifar10,58,Is_in,6,MLP,MAE_LOSS,-1231.579769,0.43012,0.3854
Cifar10,59,Is_in,6,MLP,MAE_LOSS,-1280.671006,0.43104,0.3865
Cifar10,60,Is_in,6,MLP,MAE_LOSS,-1330.27278,0.42688,0.3846
Cifar10,61,Is_in,6,MLP,MAE_LOSS,-1375.298618,0.42952,0.3872
Cifar10,62,Is_in,6,MLP,MAE_LOSS,-1425.488631,0.42948,0.3847
Cifar10,63,Is_in,6,MLP,MAE_LOSS,-1472.707698,0.4286,0.3844
Cifar10,64,Is_in,6,MLP,MAE_LOSS,-1529.813202,0.42822,0.3829
Cifar10,65,Is_in,6,MLP,MAE_LOSS,-1575.76829,0.42784,0.3827
Cifar10,66,Is_in,6,MLP,MAE_LOSS,-1632.896332,0.43044,0.3834
Cifar10,67,Is_in,6,MLP,MAE_LOSS,-1683.322898,0.43198,0.3874
Cifar10,68,Is_in,6,MLP,MAE_LOSS,-1736.263874,0.43316,0.3847
Cifar10,69,Is_in,6,MLP,MAE_LOSS,-1792.163238,0.42688,0.3802
Cifar10,70,Is_in,6,MLP,MAE_LOSS,-1852.304013,0.43022,0.3832
Cifar10,71,Is_in,6,MLP,MAE_LOSS,-1902.848212,0.4313,0.3856
Cifar10,72,Is_in,6,MLP,MAE_LOSS,-1958.130909,0.4292,0.3827
Cifar10,73,Is_in,6,MLP,MAE_LOSS,-2017.58047,0.42378,0.3785
Cifar10,74,Is_in,6,MLP,MAE_LOSS,-2075.294798,0.43086,0.3849
Cifar10,75,Is_in,6,MLP,MAE_LOSS,-2132.723401,0.4252,0.38
Cifar10,76,Is_in,6,MLP,MAE_LOSS,-2186.74482,0.42896,0.3813
Cifar10,77,Is_in,6,MLP,MAE_LOSS,-2256.498982,0.4261,0.3804
Cifar10,78,Is_in,6,MLP,MAE_LOSS,-2311.723017,0.4314,0.3828
Cifar10,79,Is_in,6,MLP,MAE_LOSS,-2374.339405,0.4326,0.386
Cifar10,80,Is_in,6,MLP,MAE_LOSS,-2441.139863,0.43168,0.3844
Cifar10,81,Is_in,6,MLP,MAE_LOSS,-2497.463384,0.43398,0.3851
Cifar10,82,Is_in,6,MLP,MAE_LOSS,-2561.046753,0.43282,0.3845
Cifar10,83,Is_in,6,MLP,MAE_LOSS,-2639.255877,0.431,0.3858
Cifar10,84,Is_in,6,MLP,MAE_LOSS,-2702.188783,0.42848,0.3842
Cifar10,85,Is_in,6,MLP,MAE_LOSS,-2766.681766,0.42882,0.3826
Cifar10,86,Is_in,6,MLP,MAE_LOSS,-2828.465535,0.43104,0.3833
Cifar10,87,Is_in,6,MLP,MAE_LOSS,-2899.526251,0.43318,0.3867
Cifar10,88,Is_in,6,MLP,MAE_LOSS,-2962.335786,0.42682,0.3811
Cifar10,89,Is_in,6,MLP,MAE_LOSS,-3028.443403,0.42894,0.3816
Cifar10,90,Is_in,6,MLP,MAE_LOSS,-3105.699434,0.42996,0.3857
Cifar10,91,Is_in,6,MLP,MAE_LOSS,-3179.744137,0.42636,0.3818
Cifar10,92,Is_in,6,MLP,MAE_LOSS,-3247.755041,0.43194,0.3848
Cifar10,93,Is_in,6,MLP,MAE_LOSS,-3320.043229,0.42668,0.3837
Cifar10,94,Is_in,6,MLP,MAE_LOSS,-3396.763032,0.42854,0.385
Cifar10,95,Is_in,6,MLP,MAE_LOSS,-3468.102063,0.4304,0.3847
Cifar10,96,Is_in,6,MLP,MAE_LOSS,-3542.134315,0.42964,0.386
Cifar10,97,Is_in,6,MLP,MAE_LOSS,-3620.839393,0.42908,0.3814
Cifar10,98,Is_in,6,MLP,MAE_LOSS,-3696.978315,0.43028,0.3827
Cifar10,99,Is_in,6,MLP,MAE_LOSS,-3771.781058,0.43182,0.3867
Cifar10,100,Is_in,6,MLP,MAE_LOSS,-3849.752977,0.42962,0.3842
Cifar10,101,Is_in,6,MLP,MAE_LOSS,-3922.89056,0.43062,0.3846
Cifar10,102,Is_in,6,MLP,MAE_LOSS,-4007.127808,0.43114,0.3853
Cifar10,103,Is_in,6,MLP,MAE_LOSS,-4087.084151,0.43018,0.3843
Cifar10,104,Is_in,6,MLP,MAE_LOSS,-4171.1726,0.43296,0.3864
Cifar10,105,Is_in,6,MLP,MAE_LOSS,-4257.096954,0.43384,0.3865
Cifar10,106,Is_in,6,MLP,MAE_LOSS,-4331.61137,0.42844,0.381
Cifar10,107,Is_in,6,MLP,MAE_LOSS,-4412.922621,0.4295,0.382
Cifar10,108,Is_in,6,MLP,MAE_LOSS,-4498.513968,0.43062,0.3813
Cifar10,109,Is_in,6,MLP,MAE_LOSS,-4589.289476,0.433,0.3854
Cifar10,110,Is_in,6,MLP,MAE_LOSS,-4665.162234,0.43264,0.385
Cifar10,111,Is_in,6,MLP,MAE_LOSS,-4755.92899,0.43064,0.385
Cifar10,112,Is_in,6,MLP,MAE_LOSS,-4841.186962,0.43026,0.3834
Cifar10,113,Is_in,6,MLP,MAE_LOSS,-4936.354512,0.42552,0.3802
Cifar10,114,Is_in,6,MLP,MAE_LOSS,-5027.811038,0.43148,0.3847
Cifar10,115,Is_in,6,MLP,MAE_LOSS,-5105.406302,0.42872,0.3834
Cifar10,116,Is_in,6,MLP,MAE_LOSS,-5189.738523,0.42948,0.3837
Cifar10,117,Is_in,6,MLP,MAE_LOSS,-5288.790433,0.43376,0.3857
Cifar10,118,Is_in,6,MLP,MAE_LOSS,-5368.605666,0.43058,0.3859
Cifar10,119,Is_in,6,MLP,MAE_LOSS,-5464.168034,0.43294,0.3863
Cifar10,120,Is_in,6,MLP,MAE_LOSS,-5556.696314,0.43154,0.3842
Cifar10,121,Is_in,6,MLP,MAE_LOSS,-5649.166252,0.43114,0.3846
Cifar10,122,Is_in,6,MLP,MAE_LOSS,-5743.304516,0.42874,0.3827
Cifar10,123,Is_in,6,MLP,MAE_LOSS,-5831.667142,0.43202,0.3831
Cifar10,124,Is_in,6,MLP,MAE_LOSS,-5931.443003,0.4309,0.3846
Cifar10,125,Is_in,6,MLP,MAE_LOSS,-6034.281808,0.42782,0.3833
Cifar10,126,Is_in,6,MLP,MAE_LOSS,-6131.046843,0.43112,0.3848
Cifar10,127,Is_in,6,MLP,MAE_LOSS,-6215.202445,0.43138,0.3846
Cifar10,128,Is_in,6,MLP,MAE_LOSS,-6324.551409,0.43178,0.3851
Cifar10,129,Is_in,6,MLP,MAE_LOSS,-6422.811033,0.4318,0.3842
Cifar10,130,Is_in,6,MLP,MAE_LOSS,-6512.138816,0.42826,0.3827
Cifar10,131,Is_in,6,MLP,MAE_LOSS,-6625.975531,0.42908,0.383
Cifar10,132,Is_in,6,MLP,MAE_LOSS,-6735.727345,0.42946,0.3837
Cifar10,133,Is_in,6,MLP,MAE_LOSS,-6821.826366,0.43214,0.3847
Cifar10,134,Is_in,6,MLP,MAE_LOSS,-6936.542139,0.42868,0.3819
Cifar10,135,Is_in,6,MLP,MAE_LOSS,-7029.381011,0.42722,0.3817
Cifar10,136,Is_in,6,MLP,MAE_LOSS,-7139.915961,0.42962,0.3846
Cifar10,137,Is_in,6,MLP,MAE_LOSS,-7252.316865,0.43104,0.3839
Cifar10,138,Is_in,6,MLP,MAE_LOSS,-7335.75846,0.4308,0.384
Cifar10,139,Is_in,6,MLP,MAE_LOSS,-7440.672408,0.43596,0.3839
Cifar10,140,Is_in,6,MLP,MAE_LOSS,-7577.357614,0.42956,0.3836
Cifar10,141,Is_in,6,MLP,MAE_LOSS,-7664.014257,0.42912,0.3847
Cifar10,142,Is_in,6,MLP,MAE_LOSS,-7771.386861,0.43356,0.3827
Cifar10,143,Is_in,6,MLP,MAE_LOSS,-7878.387237,0.43116,0.3824
Cifar10,144,Is_in,6,MLP,MAE_LOSS,-8009.270463,0.43406,0.3862
Cifar10,145,Is_in,6,MLP,MAE_LOSS,-8103.26555,0.43346,0.3838
Cifar10,146,Is_in,6,MLP,MAE_LOSS,-8199.336695,0.43098,0.3857
Cifar10,147,Is_in,6,MLP,MAE_LOSS,-8308.009315,0.42964,0.3822
Cifar10,148,Is_in,6,MLP,MAE_LOSS,-8422.533946,0.42998,0.3822
Cifar10,149,Is_in,6,MLP,MAE_LOSS,-8554.314936,0.43146,0.3841
Cifar10,150,Is_in,6,MLP,MAE_LOSS,-8666.523188,0.43268,0.3839
Cifar10,151,Is_in,6,MLP,MAE_LOSS,-8777.625309,0.43178,0.3818
Cifar10,152,Is_in,6,MLP,MAE_LOSS,-8895.408751,0.4334,0.3849
Cifar10,153,Is_in,6,MLP,MAE_LOSS,-9020.386126,0.43192,0.3838
Cifar10,154,Is_in,6,MLP,MAE_LOSS,-9145.566561,0.42852,0.3819
Cifar10,155,Is_in,6,MLP,MAE_LOSS,-9231.583352,0.4345,0.3838
Cifar10,156,Is_in,6,MLP,MAE_LOSS,-9369.286018,0.43172,0.3835
Cifar10,157,Is_in,6,MLP,MAE_LOSS,-9455.280535,0.4318,0.3836
Cifar10,158,Is_in,6,MLP,MAE_LOSS,-9597.069799,0.43126,0.3834
Cifar10,159,Is_in,6,MLP,MAE_LOSS,-9707.768246,0.4337,0.3852
Cifar10,160,Is_in,6,MLP,MAE_LOSS,-9832.140351,0.4334,0.3842
Cifar10,161,Is_in,6,MLP,MAE_LOSS,-9974.649862,0.42864,0.3819
Cifar10,162,Is_in,6,MLP,MAE_LOSS,-10093.47066,0.43044,0.3832
Cifar10,163,Is_in,6,MLP,MAE_LOSS,-10221.46084,0.43142,0.383
Cifar10,164,Is_in,6,MLP,MAE_LOSS,-10310.43883,0.43406,0.3845
Cifar10,165,Is_in,6,MLP,MAE_LOSS,-10460.8275,0.43234,0.3861
Cifar10,166,Is_in,6,MLP,MAE_LOSS,-10581.95792,0.42954,0.3828
Cifar10,167,Is_in,6,MLP,MAE_LOSS,-10734.45806,0.43144,0.3822
Cifar10,168,Is_in,6,MLP,MAE_LOSS,-10846.18665,0.43136,0.3852
Cifar10,169,Is_in,6,MLP,MAE_LOSS,-10962.79731,0.43046,0.3815
Cifar10,170,Is_in,6,MLP,MAE_LOSS,-11086.70839,0.4299,0.3839
Cifar10,171,Is_in,6,MLP,MAE_LOSS,-11229.01488,0.43072,0.3834
Cifar10,172,Is_in,6,MLP,MAE_LOSS,-11334.13197,0.429,0.3819
Cifar10,173,Is_in,6,MLP,MAE_LOSS,-11474.81394,0.43246,0.3833
Cifar10,174,Is_in,6,MLP,MAE_LOSS,-11617.19755,0.43018,0.3814
Cifar10,175,Is_in,6,MLP,MAE_LOSS,-11748.32969,0.42934,0.3843
Cifar10,176,Is_in,6,MLP,MAE_LOSS,-11889.67748,0.43336,0.3829
Cifar10,177,Is_in,6,MLP,MAE_LOSS,-12013.01333,0.42638,0.3818
Cifar10,178,Is_in,6,MLP,MAE_LOSS,-12148.29588,0.42896,0.3811
Cifar10,179,Is_in,6,MLP,MAE_LOSS,-12291.95632,0.4272,0.3828
Cifar10,180,Is_in,6,MLP,MAE_LOSS,-12415.10863,0.4332,0.3857
Cifar10,181,Is_in,6,MLP,MAE_LOSS,-12536.1142,0.43074,0.3837
Cifar10,182,Is_in,6,MLP,MAE_LOSS,-12695.58161,0.4301,0.3842
Cifar10,183,Is_in,6,MLP,MAE_LOSS,-12824.88713,0.43114,0.3833
Cifar10,184,Is_in,6,MLP,MAE_LOSS,-12990.80571,0.43694,0.3852
Cifar10,185,Is_in,6,MLP,MAE_LOSS,-13105.19814,0.43204,0.3837
Cifar10,186,Is_in,6,MLP,MAE_LOSS,-13246.80076,0.4311,0.3839
Cifar10,187,Is_in,6,MLP,MAE_LOSS,-13399.4371,0.43024,0.3832
Cifar10,188,Is_in,6,MLP,MAE_LOSS,-13521.56548,0.43196,0.3843
Cifar10,189,Is_in,6,MLP,MAE_LOSS,-13673.41271,0.43196,0.3839
Cifar10,190,Is_in,6,MLP,MAE_LOSS,-13787.05047,0.43044,0.3829
Cifar10,191,Is_in,6,MLP,MAE_LOSS,-13959.51748,0.43252,0.3828
Cifar10,192,Is_in,6,MLP,MAE_LOSS,-14097.02544,0.42858,0.3829
Cifar10,193,Is_in,6,MLP,MAE_LOSS,-14241.07371,0.429,0.3822
Cifar10,194,Is_in,6,MLP,MAE_LOSS,-14409.06197,0.4321,0.3851
Cifar10,195,Is_in,6,MLP,MAE_LOSS,-14541.71506,0.43042,0.3837
Cifar10,196,Is_in,6,MLP,MAE_LOSS,-14694.04335,0.42964,0.3844
Cifar10,197,Is_in,6,MLP,MAE_LOSS,-14879.15618,0.42868,0.3828
Cifar10,198,Is_in,6,MLP,MAE_LOSS,-14968.45471,0.4353,0.3841
Cifar10,199,Is_in,6,MLP,MAE_LOSS,-15119.28558,0.43216,0.384
Cifar10,200,Is_in,6,MLP,MAE_LOSS,-15280.47112,0.43298,0.3851
Cifar10,201,Is_in,6,MLP,MAE_LOSS,-15412.2438,0.43322,0.3825
Cifar10,202,Is_in,6,MLP,MAE_LOSS,-15593.2273,0.43102,0.3828
Cifar10,203,Is_in,6,MLP,MAE_LOSS,-15738.72848,0.43318,0.3831
Cifar10,204,Is_in,6,MLP,MAE_LOSS,-15895.76559,0.43244,0.3826
Cifar10,205,Is_in,6,MLP,MAE_LOSS,-16028.71856,0.43188,0.3827
Cifar10,206,Is_in,6,MLP,MAE_LOSS,-16202.83158,0.43114,0.3829
Cifar10,207,Is_in,6,MLP,MAE_LOSS,-16348.03705,0.43024,0.383
Cifar10,208,Is_in,6,MLP,MAE_LOSS,-16525.31824,0.43316,0.3838
Cifar10,209,Is_in,6,MLP,MAE_LOSS,-16669.93711,0.42976,0.3824
Cifar10,210,Is_in,6,MLP,MAE_LOSS,-16830.08979,0.4307,0.3843
Cifar10,211,Is_in,6,MLP,MAE_LOSS,-16995.58993,0.43226,0.3831
Cifar10,212,Is_in,6,MLP,MAE_LOSS,-17121.3362,0.43046,0.3831
Cifar10,213,Is_in,6,MLP,MAE_LOSS,-17295.34359,0.4305,0.3826
Cifar10,214,Is_in,6,MLP,MAE_LOSS,-17458.02132,0.4337,0.3824
Cifar10,215,Is_in,6,MLP,MAE_LOSS,-17624.34739,0.43264,0.384
Cifar10,216,Is_in,6,MLP,MAE_LOSS,-17793.6628,0.42966,0.3821
Cifar10,217,Is_in,6,MLP,MAE_LOSS,-17946.10805,0.4313,0.3841
Cifar10,218,Is_in,6,MLP,MAE_LOSS,-18139.27138,0.43246,0.3834
Cifar10,219,Is_in,6,MLP,MAE_LOSS,-18295.70926,0.43186,0.3827
Cifar10,220,Is_in,6,MLP,MAE_LOSS,-18447.47205,0.43222,0.3842
Cifar10,221,Is_in,6,MLP,MAE_LOSS,-18602.46328,0.43198,0.3836
Cifar10,222,Is_in,6,MLP,MAE_LOSS,-18748.49836,0.43042,0.3826
Cifar10,223,Is_in,6,MLP,MAE_LOSS,-18942.64427,0.42998,0.3838
Cifar10,224,Is_in,6,MLP,MAE_LOSS,-19092.17869,0.43016,0.384
Cifar10,225,Is_in,6,MLP,MAE_LOSS,-19267.18461,0.4296,0.3824
Cifar10,226,Is_in,6,MLP,MAE_LOSS,-19437.34361,0.43132,0.3824
Cifar10,227,Is_in,6,MLP,MAE_LOSS,-19586.60085,0.43224,0.3827
Cifar10,228,Is_in,6,MLP,MAE_LOSS,-19751.05869,0.42894,0.3833
Cifar10,229,Is_in,6,MLP,MAE_LOSS,-19958.20592,0.43538,0.3846
Cifar10,230,Is_in,6,MLP,MAE_LOSS,-20110.67212,0.43236,0.3816
Cifar10,231,Is_in,6,MLP,MAE_LOSS,-20264.2195,0.43094,0.3808
Cifar10,232,Is_in,6,MLP,MAE_LOSS,-20456.38408,0.43274,0.3834
Cifar10,233,Is_in,6,MLP,MAE_LOSS,-20640.6364,0.42956,0.3818
Cifar10,234,Is_in,6,MLP,MAE_LOSS,-20807.52382,0.43352,0.3836
Cifar10,235,Is_in,6,MLP,MAE_LOSS,-20973.0039,0.43028,0.3842
Cifar10,236,Is_in,6,MLP,MAE_LOSS,-21140.73123,0.43164,0.383
Cifar10,237,Is_in,6,MLP,MAE_LOSS,-21353.05348,0.43,0.3828
Cifar10,238,Is_in,6,MLP,MAE_LOSS,-21547.50414,0.43138,0.383
Cifar10,239,Is_in,6,MLP,MAE_LOSS,-21694.37257,0.43228,0.3841
Cifar10,240,Is_in,6,MLP,MAE_LOSS,-21873.90508,0.43106,0.3831
Cifar10,241,Is_in,6,MLP,MAE_LOSS,-22040.54774,0.4334,0.3839
Cifar10,242,Is_in,6,MLP,MAE_LOSS,-22258.19193,0.43252,0.3834
Cifar10,243,Is_in,6,MLP,MAE_LOSS,-22414.00654,0.43174,0.3833
Cifar10,244,Is_in,6,MLP,MAE_LOSS,-22596.55145,0.43118,0.3816
Cifar10,245,Is_in,6,MLP,MAE_LOSS,-22779.00507,0.43228,0.3844
Cifar10,246,Is_in,6,MLP,MAE_LOSS,-22998.41986,0.43348,0.3831
Cifar10,247,Is_in,6,MLP,MAE_LOSS,-23147.48146,0.4297,0.3826
Cifar10,248,Is_in,6,MLP,MAE_LOSS,-23333.01682,0.43202,0.3824
Cifar10,249,Is_in,6,MLP,MAE_LOSS,-23475.30669,0.43156,0.3831
Cifar10,250,Is_in,6,MLP,MAE_LOSS,-23693.76925,0.43276,0.3824
Cifar10,251,Is_in,6,MLP,MAE_LOSS,-23857.68788,0.43248,0.3848
Cifar10,252,Is_in,6,MLP,MAE_LOSS,-24047.62903,0.42808,0.3813
Cifar10,253,Is_in,6,MLP,MAE_LOSS,-24266.20352,0.43222,0.3831
Cifar10,254,Is_in,6,MLP,MAE_LOSS,-24451.29947,0.43176,0.3821
Cifar10,255,Is_in,6,MLP,MAE_LOSS,-24653.4933,0.43048,0.3831
Cifar10,256,Is_in,6,MLP,MAE_LOSS,-24809.1776,0.43124,0.3817
Cifar10,257,Is_in,6,MLP,MAE_LOSS,-25023.98476,0.42866,0.3826
Cifar10,258,Is_in,6,MLP,MAE_LOSS,-25210.99766,0.43232,0.383
Cifar10,259,Is_in,6,MLP,MAE_LOSS,-25387.30095,0.43128,0.3831
Cifar10,260,Is_in,6,MLP,MAE_LOSS,-25583.33305,0.43104,0.3816
Cifar10,261,Is_in,6,MLP,MAE_LOSS,-25791.8966,0.42942,0.3834
Cifar10,262,Is_in,6,MLP,MAE_LOSS,-26000.47856,0.43044,0.3821
Cifar10,263,Is_in,6,MLP,MAE_LOSS,-26189.99965,0.43276,0.3836
Cifar10,264,Is_in,6,MLP,MAE_LOSS,-26398.53719,0.42964,0.3833
Cifar10,265,Is_in,6,MLP,MAE_LOSS,-26545.96175,0.42956,0.3831
Cifar10,266,Is_in,6,MLP,MAE_LOSS,-26778.82981,0.43214,0.3832
Cifar10,267,Is_in,6,MLP,MAE_LOSS,-26959.96994,0.4297,0.3824
Cifar10,268,Is_in,6,MLP,MAE_LOSS,-27161.72658,0.43226,0.3841
Cifar10,269,Is_in,6,MLP,MAE_LOSS,-27345.92084,0.43242,0.3835
Cifar10,270,Is_in,6,MLP,MAE_LOSS,-27556.80368,0.43142,0.3829
Cifar10,271,Is_in,6,MLP,MAE_LOSS,-27772.88871,0.43192,0.3818
Cifar10,272,Is_in,6,MLP,MAE_LOSS,-27983.63122,0.4318,0.3815
Cifar10,273,Is_in,6,MLP,MAE_LOSS,-28183.33961,0.43146,0.3823
Cifar10,274,Is_in,6,MLP,MAE_LOSS,-28353.29886,0.43034,0.3835
Cifar10,275,Is_in,6,MLP,MAE_LOSS,-28579.55953,0.43104,0.3827
Cifar10,276,Is_in,6,MLP,MAE_LOSS,-28775.11803,0.43124,0.3828
Cifar10,277,Is_in,6,MLP,MAE_LOSS,-28985.71642,0.4326,0.3839
Cifar10,278,Is_in,6,MLP,MAE_LOSS,-29171.43643,0.43358,0.3856
Cifar10,279,Is_in,6,MLP,MAE_LOSS,-29363.44648,0.43128,0.3825
Cifar10,280,Is_in,6,MLP,MAE_LOSS,-29642.00946,0.42874,0.382
Cifar10,281,Is_in,6,MLP,MAE_LOSS,-29775.2797,0.43392,0.3836
Cifar10,282,Is_in,6,MLP,MAE_LOSS,-29979.12761,0.43264,0.3829
Cifar10,283,Is_in,6,MLP,MAE_LOSS,-30185.93376,0.43094,0.3824
Cifar10,284,Is_in,6,MLP,MAE_LOSS,-30428.6646,0.43368,0.3819
Cifar10,285,Is_in,6,MLP,MAE_LOSS,-30657.99626,0.43016,0.3812
Cifar10,286,Is_in,6,MLP,MAE_LOSS,-30848.57377,0.43304,0.3823
Cifar10,287,Is_in,6,MLP,MAE_LOSS,-31090.28871,0.43288,0.3846
Cifar10,288,Is_in,6,MLP,MAE_LOSS,-31324.34096,0.43402,0.3843
Cifar10,289,Is_in,6,MLP,MAE_LOSS,-31557.22756,0.43224,0.3832
Cifar10,290,Is_in,6,MLP,MAE_LOSS,-31684.14068,0.4332,0.3838
Cifar10,291,Is_in,6,MLP,MAE_LOSS,-31937.50351,0.43122,0.3844
Cifar10,292,Is_in,6,MLP,MAE_LOSS,-32164.86828,0.43298,0.3828
Cifar10,293,Is_in,6,MLP,MAE_LOSS,-32378.45427,0.4328,0.3821
Cifar10,294,Is_in,6,MLP,MAE_LOSS,-32578.55818,0.43244,0.3821
Cifar10,295,Is_in,6,MLP,MAE_LOSS,-32764.29177,0.4326,0.3831
Cifar10,296,Is_in,6,MLP,MAE_LOSS,-33073.10551,0.43074,0.383
Cifar10,297,Is_in,6,MLP,MAE_LOSS,-33238.43736,0.4332,0.3835
Cifar10,298,Is_in,6,MLP,MAE_LOSS,-33446.55769,0.43098,0.3824
Cifar10,299,Is_in,6,MLP,MAE_LOSS,-33584.721,0.43142,0.3825
Cifar10,300,Is_in,6,MLP,MAE_LOSS,-33945.30373,0.4308,0.383
Cifar10,1,Is_in,7,MLP,MAE_LOSS,2.394165263,0.33002,0.3259
Cifar10,2,Is_in,7,MLP,MAE_LOSS,1.759854388,0.35448,0.3498
Cifar10,3,Is_in,7,MLP,MAE_LOSS,1.217957926,0.34424,0.3316
Cifar10,4,Is_in,7,MLP,MAE_LOSS,0.927183688,0.33338,0.327
Cifar10,5,Is_in,7,MLP,MAE_LOSS,0.310917576,0.37262,0.3578
Cifar10,6,Is_in,7,MLP,MAE_LOSS,-0.713944136,0.36998,0.3585
Cifar10,7,Is_in,7,MLP,MAE_LOSS,-2.106338057,0.36266,0.3456
Cifar10,8,Is_in,7,MLP,MAE_LOSS,-4.480774343,0.37962,0.3684
Cifar10,9,Is_in,7,MLP,MAE_LOSS,-7.971599409,0.35698,0.3438
Cifar10,10,Is_in,7,MLP,MAE_LOSS,-12.64139703,0.36292,0.3483
Cifar10,11,Is_in,7,MLP,MAE_LOSS,-18.91684503,0.37128,0.3534
Cifar10,12,Is_in,7,MLP,MAE_LOSS,-26.70412108,0.36204,0.3496
